model,generation,instruction_id,error_id,severity,cwe,cwe_category
llama,gen_3,120,useStlAlgorithm,style,398.0,Other
llama,gen_3,37,useStlAlgorithm,style,398.0,Other
llama,gen_3,243,variableScope,style,398.0,Other
llama,gen_3,243,useStlAlgorithm,style,398.0,Other
llama,gen_3,243,useStlAlgorithm,style,398.0,Other
llama,gen_3,243,unreadVariable,style,563.0,Other
llama,gen_3,243,unreadVariable,style,563.0,Other
llama,gen_3,243,unreadVariable,style,563.0,Other
llama,gen_3,243,unreadVariable,style,563.0,Other
llama,gen_3,60,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_3,45,constVariable,style,398.0,Other
llama,gen_3,45,constVariable,style,398.0,Other
llama,gen_3,45,uninitvar,warning,457.0,Null / Initialization
llama,gen_3,45,uninitvar,warning,457.0,Null / Initialization
llama,gen_3,37,useStlAlgorithm,style,398.0,Other
llama,gen_3,37,useStlAlgorithm,style,398.0,Other
llama,gen_3,195,unreadVariable,style,563.0,Other
llama,gen_3,195,unreadVariable,style,563.0,Other
llama,gen_3,259,syntaxError,error,,Other
llama,gen_3,111,useStlAlgorithm,style,398.0,Other
llama,gen_3,154,variableScope,style,398.0,Other
llama,gen_3,154,unreadVariable,style,563.0,Other
llama,gen_3,154,unreadVariable,style,563.0,Other
llama,gen_3,30,uninitvar,warning,457.0,Null / Initialization
llama,gen_3,30,uninitvar,warning,457.0,Null / Initialization
llama,gen_3,30,uninitvar,warning,457.0,Null / Initialization
llama,gen_3,30,uninitvar,warning,457.0,Null / Initialization
llama,gen_3,176,unreadVariable,style,563.0,Other
llama,gen_3,176,unreadVariable,style,563.0,Other
llama,gen_3,176,unreadVariable,style,563.0,Other
llama,gen_3,22,shadowVariable,style,398.0,Other
llama,gen_3,22,useStlAlgorithm,style,398.0,Other
llama,gen_3,112,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_3,112,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_3,98,useStlAlgorithm,style,398.0,Other
llama,gen_3,33,useStlAlgorithm,style,398.0,Other
llama,gen_3,155,variableScope,style,398.0,Other
llama,gen_3,271,useStlAlgorithm,style,398.0,Other
llama,gen_3,139,negativeContainerIndex,warning,786.0,Other
llama,gen_3,48,useStlAlgorithm,style,398.0,Other
llama,gen_3,48,useStlAlgorithm,style,398.0,Other
llama,gen_3,133,useStlAlgorithm,style,398.0,Other
llama,gen_3,51,useStlAlgorithm,style,398.0,Other
llama,gen_3,51,useStlAlgorithm,style,398.0,Other
llama,gen_3,171,useStlAlgorithm,style,398.0,Other
llama,gen_3,170,useStlAlgorithm,style,398.0,Other
llama,gen_3,168,negativeContainerIndex,warning,786.0,Other
llama,gen_3,256,unreadVariable,style,563.0,Other
llama,gen_3,256,unreadVariable,style,563.0,Other
llama,gen_3,192,duplicateBranch,style,398.0,Other
llama,gen_3,136,useStlAlgorithm,style,398.0,Other
llama,gen_3,13,unreadVariable,style,563.0,Other
llama,gen_3,13,unreadVariable,style,563.0,Other
llama,gen_3,289,useStlAlgorithm,style,398.0,Other
llama,gen_3,197,useStlAlgorithm,style,398.0,Other
llama,gen_3,251,useStlAlgorithm,style,398.0,Other
llama,gen_3,251,unreadVariable,style,563.0,Other
llama,gen_3,251,unreadVariable,style,563.0,Other
llama,gen_3,251,unreadVariable,style,563.0,Other
llama,gen_3,251,unreadVariable,style,563.0,Other
llama,gen_3,74,useStlAlgorithm,style,398.0,Other
llama,gen_3,230,useStlAlgorithm,style,398.0,Other
llama,gen_3,230,useStlAlgorithm,style,398.0,Other
llama,gen_3,178,useStlAlgorithm,style,398.0,Other
llama,gen_3,108,constVariable,style,398.0,Other
llama,gen_3,108,constVariable,style,398.0,Other
llama,gen_3,172,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_3,189,constParameterReference,style,398.0,Other
llama,gen_3,40,constVariableReference,style,398.0,Other
llama,gen_3,40,constVariableReference,style,398.0,Other
llama,gen_3,40,useStlAlgorithm,style,398.0,Other
llama,gen_3,40,useStlAlgorithm,style,398.0,Other
llama,gen_3,40,useStlAlgorithm,style,398.0,Other
llama,gen_3,40,useStlAlgorithm,style,398.0,Other
llama,gen_3,40,useStlAlgorithm,style,398.0,Other
llama,gen_3,40,unreadVariable,style,563.0,Other
llama,gen_3,236,useStlAlgorithm,style,398.0,Other
llama,gen_3,154,internalError,error,,Other
llama,gen_3,99,useStlAlgorithm,style,398.0,Other
llama,gen_3,280,noExplicitConstructor,style,398.0,Other
llama,gen_3,201,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_3,219,constVariableReference,style,398.0,Other
llama,gen_3,219,useStlAlgorithm,style,398.0,Other
llama,gen_3,72,unreadVariable,style,563.0,Other
llama,gen_3,72,unreadVariable,style,563.0,Other
llama,gen_3,183,constVariableReference,style,398.0,Other
llama,gen_3,49,useStlAlgorithm,style,398.0,Other
llama,gen_3,49,unusedVariable,style,563.0,Other
llama,gen_3,49,unusedVariable,style,563.0,Other
llama,gen_3,125,unreadVariable,style,563.0,Other
llama,gen_3,125,unreadVariable,style,563.0,Other
llama,gen_3,34,shiftTooManyBits,error,758.0,Logic / Undefined Behavior
llama,gen_3,92,useStlAlgorithm,style,398.0,Other
llama,gen_3,92,unreadVariable,style,563.0,Other
llama,gen_3,185,shadowVariable,style,398.0,Other
llama,gen_3,185,shadowVariable,style,398.0,Other
llama,gen_3,185,shadowVariable,style,398.0,Other
llama,gen_3,185,shadowVariable,style,398.0,Other
llama,gen_3,185,shadowVariable,style,398.0,Other
llama,gen_3,10,shadowVariable,style,398.0,Other
llama,gen_3,270,useStlAlgorithm,style,398.0,Other
llama,gen_3,155,iterateByValue,performance,398.0,Other
llama,gen_3,155,unreadVariable,style,563.0,Other
llama,gen_3,59,variableScope,style,398.0,Other
llama,gen_3,59,useStlAlgorithm,style,398.0,Other
llama,gen_3,59,useStlAlgorithm,style,398.0,Other
llama,gen_3,59,unusedStructMember,style,563.0,Other
llama,gen_3,59,unreadVariable,style,563.0,Other
llama,gen_3,59,unreadVariable,style,563.0,Other
llama,gen_3,187,useStlAlgorithm,style,398.0,Other
llama,gen_3,187,unreadVariable,style,563.0,Other
llama,gen_3,187,unreadVariable,style,563.0,Other
llama,gen_3,234,passedByValue,performance,398.0,Other
llama,gen_3,234,useStlAlgorithm,style,398.0,Other
llama,gen_3,268,useStlAlgorithm,style,398.0,Other
llama,gen_3,268,useStlAlgorithm,style,398.0,Other
llama,gen_3,85,useStlAlgorithm,style,398.0,Other
llama,gen_3,85,useStlAlgorithm,style,398.0,Other
llama,gen_1,146,variableScope,style,398.0,Other
llama,gen_1,146,variableScope,style,398.0,Other
llama,gen_1,146,shadowVariable,style,398.0,Other
llama,gen_1,146,passedByValueCallback,performance,398.0,Other
llama,gen_1,146,passedByValueCallback,performance,398.0,Other
llama,gen_1,146,unreadVariable,style,563.0,Other
llama,gen_1,146,unreadVariable,style,563.0,Other
llama,gen_1,146,unreadVariable,style,563.0,Other
llama,gen_1,146,unreadVariable,style,563.0,Other
llama,gen_1,90,useStlAlgorithm,style,398.0,Other
llama,gen_1,257,passedByValue,performance,398.0,Other
llama,gen_1,257,constParameterReference,style,398.0,Other
llama,gen_1,168,eraseDereference,error,664.0,Other
llama,gen_1,168,eraseDereference,error,664.0,Other
llama,gen_1,218,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_1,218,truncLongCastAssignment,style,197.0,Other
llama,gen_1,104,useStlAlgorithm,style,398.0,Other
llama,gen_1,104,useStlAlgorithm,style,398.0,Other
llama,gen_1,174,useStlAlgorithm,style,398.0,Other
llama,gen_1,174,unreadVariable,style,563.0,Other
llama,gen_1,174,unreadVariable,style,563.0,Other
llama,gen_1,82,useStlAlgorithm,style,398.0,Other
llama,gen_1,119,passedByValue,performance,398.0,Other
llama,gen_1,165,unusedStructMember,style,563.0,Other
llama,gen_1,141,unreadVariable,style,563.0,Other
llama,gen_1,141,unreadVariable,style,563.0,Other
llama,gen_1,75,unreadVariable,style,563.0,Other
llama,gen_1,75,unreadVariable,style,563.0,Other
llama,gen_1,237,useStlAlgorithm,style,398.0,Other
llama,gen_1,237,useStlAlgorithm,style,398.0,Other
llama,gen_1,242,useStlAlgorithm,style,398.0,Other
llama,gen_1,223,constVariableReference,style,398.0,Other
llama,gen_1,141,useStlAlgorithm,style,398.0,Other
llama,gen_1,141,negativeContainerIndex,warning,786.0,Other
llama,gen_1,141,negativeContainerIndex,warning,786.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,178,unreadVariable,style,563.0,Other
llama,gen_1,103,unreadVariable,style,563.0,Other
llama,gen_1,103,unreadVariable,style,563.0,Other
llama,gen_1,242,unreadVariable,style,563.0,Other
llama,gen_1,242,unreadVariable,style,563.0,Other
llama,gen_1,242,unreadVariable,style,563.0,Other
llama,gen_1,242,unreadVariable,style,563.0,Other
llama,gen_1,271,shadowVariable,style,398.0,Other
llama,gen_1,271,shadowVariable,style,398.0,Other
llama,gen_1,271,useStlAlgorithm,style,398.0,Other
llama,gen_1,271,useStlAlgorithm,style,398.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,271,unreadVariable,style,563.0,Other
llama,gen_1,268,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_1,268,unusedLabel,style,398.0,Other
llama,gen_1,64,useStlAlgorithm,style,398.0,Other
llama,gen_1,126,constVariableReference,style,398.0,Other
llama,gen_1,126,constVariableReference,style,398.0,Other
llama,gen_1,126,useStlAlgorithm,style,398.0,Other
llama,gen_1,17,constVariableReference,style,398.0,Other
llama,gen_1,274,useStlAlgorithm,style,398.0,Other
llama,gen_1,107,constVariable,style,398.0,Other
llama,gen_1,145,passedByValue,performance,398.0,Other
llama,gen_1,17,useStlAlgorithm,style,398.0,Other
llama,gen_1,17,useStlAlgorithm,style,398.0,Other
llama,gen_1,71,functionStatic,style,398.0,Other
llama,gen_1,71,functionConst,style,398.0,Other
llama,gen_1,71,noExplicitConstructor,style,398.0,Other
llama,gen_1,71,useStlAlgorithm,style,398.0,Other
llama,gen_1,281,shadowVariable,style,398.0,Other
llama,gen_1,257,invalidscanf,warning,119.0,Memory Safety
llama,gen_1,1,useStlAlgorithm,style,398.0,Other
llama,gen_1,1,useStlAlgorithm,style,398.0,Other
llama,gen_1,164,variableScope,style,398.0,Other
llama,gen_1,235,iterateByValue,performance,398.0,Other
llama,gen_1,231,constParameterReference,style,398.0,Other
llama,gen_1,231,unreadVariable,style,563.0,Other
llama,gen_1,180,constVariableReference,style,398.0,Other
llama,gen_1,184,duplicateBranch,style,398.0,Other
llama,gen_1,129,noExplicitConstructor,style,398.0,Other
llama,gen_1,129,useStlAlgorithm,style,398.0,Other
llama,gen_1,105,redundantContinue,style,561.0,Other
llama,gen_1,72,shadowVariable,style,398.0,Other
llama,gen_1,162,useStlAlgorithm,style,398.0,Other
llama,gen_1,41,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_1,200,unreadVariable,style,563.0,Other
llama,gen_1,155,unreadVariable,style,563.0,Other
llama,gen_1,155,unreadVariable,style,563.0,Other
llama,gen_1,223,constParameterReference,style,398.0,Other
llama,gen_1,161,unusedStructMember,style,563.0,Other
llama,gen_1,161,unusedStructMember,style,563.0,Other
llama,gen_1,168,useStlAlgorithm,style,398.0,Other
llama,gen_1,230,useStlAlgorithm,style,398.0,Other
llama,gen_1,230,useStlAlgorithm,style,398.0,Other
llama,gen_1,165,constVariableReference,style,398.0,Other
llama,gen_1,248,invalidscanf,warning,119.0,Memory Safety
llama,gen_1,248,constVariable,style,398.0,Other
llama,gen_1,248,constVariable,style,398.0,Other
llama,gen_1,55,useStlAlgorithm,style,398.0,Other
llama,gen_1,55,useStlAlgorithm,style,398.0,Other
llama,gen_1,55,unreadVariable,style,563.0,Other
llama,gen_1,55,unreadVariable,style,563.0,Other
llama,gen_1,68,constVariableReference,style,398.0,Other
llama,gen_1,132,useStlAlgorithm,style,398.0,Other
llama,gen_1,123,arrayIndexThenCheck,style,398.0,Other
llama,gen_1,213,unreadVariable,style,563.0,Other
llama,gen_1,76,useStlAlgorithm,style,398.0,Other
llama,gen_1,76,unreadVariable,style,563.0,Other
llama,gen_1,22,useStlAlgorithm,style,398.0,Other
llama,gen_1,22,useStlAlgorithm,style,398.0,Other
llama,gen_1,184,negativeContainerIndex,warning,786.0,Other
llama,gen_1,62,passedByValue,performance,398.0,Other
llama,gen_1,62,unreadVariable,style,563.0,Other
llama,gen_1,62,unreadVariable,style,563.0,Other
llama,gen_1,161,constParameterReference,style,398.0,Other
llama,gen_1,161,useStlAlgorithm,style,398.0,Other
llama,gen_1,126,useStlAlgorithm,style,398.0,Other
llama,gen_1,75,useStlAlgorithm,style,398.0,Other
llama,gen_1,233,useStlAlgorithm,style,398.0,Other
llama,gen_1,186,constVariableReference,style,398.0,Other
llama,gen_1,186,useStlAlgorithm,style,398.0,Other
llama,gen_1,69,constVariableReference,style,398.0,Other
llama,gen_1,52,unusedVariable,style,563.0,Other
llama,gen_1,153,variableScope,style,398.0,Other
llama,gen_1,54,noExplicitConstructor,style,398.0,Other
llama,gen_1,24,variableScope,style,398.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,24,unreadVariable,style,563.0,Other
llama,gen_1,176,variableScope,style,398.0,Other
llama,gen_1,176,variableScope,style,398.0,Other
llama,gen_1,4,constParameter,style,398.0,Other
llama,gen_1,205,useStlAlgorithm,style,398.0,Other
llama,gen_1,205,useStlAlgorithm,style,398.0,Other
llama,gen_1,174,invalidscanf,warning,119.0,Memory Safety
llama,gen_1,241,useStlAlgorithm,style,398.0,Other
llama,gen_1,242,uninitMemberVar,warning,398.0,Other
llama,gen_1,242,uninitMemberVar,warning,398.0,Other
llama,gen_1,220,useStlAlgorithm,style,398.0,Other
llama,gen_1,220,useStlAlgorithm,style,398.0,Other
llama,gen_1,220,useStlAlgorithm,style,398.0,Other
llama,gen_1,261,constParameterCallback,style,398.0,Other
llama,gen_1,261,constParameterCallback,style,398.0,Other
llama,gen_1,261,constVariableReference,style,398.0,Other
llama,gen_1,99,useStlAlgorithm,style,398.0,Other
llama,gen_1,85,shadowVariable,style,398.0,Other
llama,gen_1,85,shadowVariable,style,398.0,Other
llama,gen_1,94,useStlAlgorithm,style,398.0,Other
llama,gen_1,159,unreadVariable,style,563.0,Other
llama,gen_1,159,unreadVariable,style,563.0,Other
llama,gen_1,124,noExplicitConstructor,style,398.0,Other
llama,gen_1,124,useStlAlgorithm,style,398.0,Other
llama,gen_1,124,useStlAlgorithm,style,398.0,Other
llama,gen_1,64,useStlAlgorithm,style,398.0,Other
llama,gen_1,129,unreadVariable,style,563.0,Other
llama,gen_1,264,shiftTooManyBits,error,758.0,Logic / Undefined Behavior
llama,gen_1,88,constParameterReference,style,398.0,Other
llama,gen_1,160,constVariableReference,style,398.0,Other
llama,gen_1,239,unreadVariable,style,563.0,Other
llama,gen_1,239,unreadVariable,style,563.0,Other
llama,gen_1,197,unreadVariable,style,563.0,Other
llama,gen_1,197,unreadVariable,style,563.0,Other
llama,gen_1,19,multiCondition,style,398.0,Other
llama,gen_1,191,useStlAlgorithm,style,398.0,Other
llama,gen_1,66,constParameter,style,398.0,Other
llama,gen_1,125,constVariable,style,398.0,Other
llama,gen_1,125,constVariable,style,398.0,Other
llama,gen_1,290,constVariableReference,style,398.0,Other
llama,gen_1,290,stlFindInsert,performance,398.0,Other
llama,gen_1,290,useStlAlgorithm,style,398.0,Other
llama,gen_1,252,useStlAlgorithm,style,398.0,Other
llama,gen_1,230,useStlAlgorithm,style,398.0,Other
llama,gen_1,165,negativeIndex,error,786.0,Other
llama,gen_1,165,passedByValue,performance,398.0,Other
llama,gen_1,165,iterateByValue,performance,398.0,Other
llama,gen_1,165,useStlAlgorithm,style,398.0,Other
llama,gen_1,165,useStlAlgorithm,style,398.0,Other
llama,gen_1,165,unusedStructMember,style,563.0,Other
llama,gen_1,165,unusedStructMember,style,563.0,Other
llama,gen_1,150,useStlAlgorithm,style,398.0,Other
llama,gen_1,201,variableScope,style,398.0,Other
llama,gen_1,83,constVariable,style,398.0,Other
llama,gen_1,94,uninitvar,warning,457.0,Null / Initialization
llama,gen_1,249,negativeIndex,warning,786.0,Other
llama,gen_1,287,constVariableReference,style,398.0,Other
llama,gen_1,279,noExplicitConstructor,style,398.0,Other
llama,gen_1,234,useStlAlgorithm,style,398.0,Other
llama,gen_1,118,noExplicitConstructor,style,398.0,Other
llama,gen_1,118,constParameterReference,style,398.0,Other
llama,gen_1,71,constVariableReference,style,398.0,Other
llama,gen_1,71,useStlAlgorithm,style,398.0,Other
llama,gen_1,71,unusedStructMember,style,563.0,Other
llama,gen_1,176,constVariable,style,398.0,Other
llama,gen_1,89,constVariableReference,style,398.0,Other
llama,gen_1,89,constVariableReference,style,398.0,Other
llama,gen_1,89,useStlAlgorithm,style,398.0,Other
llama,gen_1,89,unreadVariable,style,563.0,Other
llama,gen_1,140,useStlAlgorithm,style,398.0,Other
llama,gen_1,102,useStlAlgorithm,style,398.0,Other
llama,gen_1,114,shadowVariable,style,398.0,Other
llama,gen_1,114,shadowVariable,style,398.0,Other
llama,gen_1,214,useStlAlgorithm,style,398.0,Other
llama,gen_1,214,useStlAlgorithm,style,398.0,Other
llama,gen_1,198,duplicateBranch,style,398.0,Other
llama,gen_1,198,passedByValue,performance,398.0,Other
llama,gen_1,198,useStlAlgorithm,style,398.0,Other
llama,gen_1,198,useStlAlgorithm,style,398.0,Other
llama,gen_1,23,knownConditionTrueFalse,style,570.0,Other
llama,gen_1,23,duplicateBranch,style,398.0,Other
llama,gen_1,23,useStlAlgorithm,style,398.0,Other
llama,gen_1,191,stlFindInsert,performance,398.0,Other
llama,gen_1,72,arrayIndexOutOfBounds,error,788.0,Other
llama,gen_1,258,useStlAlgorithm,style,398.0,Other
llama,gen_1,211,compareBoolExpressionWithInt,warning,398.0,Other
llama,gen_1,211,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_1,211,useStlAlgorithm,style,398.0,Other
llama,gen_1,211,uninitvar,warning,457.0,Null / Initialization
llama,gen_1,29,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
llama,gen_1,29,useStlAlgorithm,style,398.0,Other
llama,gen_1,29,variableScope,style,398.0,Other
llama,gen_1,29,variableScope,style,398.0,Other
llama,gen_1,7,functionConst,style,398.0,Other
llama,gen_1,7,passedByValue,performance,398.0,Other
llama,gen_1,7,iterateByValue,performance,398.0,Other
llama,gen_1,279,redundantIfRemove,style,398.0,Other
llama,gen_1,279,useStlAlgorithm,style,398.0,Other
llama,gen_1,279,useStlAlgorithm,style,398.0,Other
llama,gen_1,261,iterateByValue,performance,398.0,Other
llama,gen_1,3,useStlAlgorithm,style,398.0,Other
llama,gen_1,35,constVariableReference,style,398.0,Other
llama,gen_1,62,noExplicitConstructor,style,398.0,Other
llama,gen_1,59,shadowVariable,style,398.0,Other
llama,gen_1,53,constVariable,style,398.0,Other
llama,gen_1,53,constVariable,style,398.0,Other
llama,gen_1,53,constVariable,style,398.0,Other
llama,gen_1,53,constVariable,style,398.0,Other
llama,gen_1,53,constVariable,style,398.0,Other
llama,gen_1,53,constVariable,style,398.0,Other
