file,model,gen,batch,problem_key,total_diagnostics,warnings,errors,notes,bugprone,performance,modernize,readability,cppcoreguidelines,cert,analyzer,compiler_warning,misc,hicpp,other
gemma/gen_2/00002_2/0086_p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu,gemma,gen_2,00002_2,p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0235_924_A._Mystical_Mosaic,gemma,gen_2,00002_2,924_A._Mystical_Mosaic,8,8,0,0,0,6,2,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0126_149_D._Coloring_Brackets,gemma,gen_2,00002_2,149_D._Coloring_Brackets,9,9,0,0,1,4,3,0,0,0,0,1,0,0,0
gemma/gen_2/00002_2/0145_625_A._Guest_From_the_Past,gemma,gen_2,00002_2,625_A._Guest_From_the_Past,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0059_300_A._Array,gemma,gen_2,00002_2,300_A._Array,19,19,0,0,0,18,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0132_245_F._Log_Stream_Analysis,gemma,gen_2,00002_2,245_F._Log_Stream_Analysis,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0155_902_A._Visiting_a_Friend,gemma,gen_2,00002_2,902_A._Visiting_a_Friend,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0011_p03318_AtCoder_Beginner_Contest_101_-_Snuke_Numbers,gemma,gen_2,00002_2,p03318_AtCoder_Beginner_Contest_101_-_Snuke_Numbers,6,6,0,0,2,1,3,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0074_703_C._Chris_and_Road,gemma,gen_2,00002_2,703_C._Chris_and_Road,7,6,1,0,1,2,3,0,0,0,0,1,0,0,0
gemma/gen_2/00002_2/0017_p00184_Tsuruga_Castle,gemma,gen_2,00002_2,p00184_Tsuruga_Castle,8,8,0,0,0,7,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0101_p01488_TransferTrain,gemma,gen_2,00002_2,p01488_TransferTrain,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0165_p03686_AtCoder_Regular_Contest_076_-_Exhausted_,gemma,gen_2,00002_2,p03686_AtCoder_Regular_Contest_076_-_Exhausted_,6,6,0,0,0,5,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0010_p03172_Educational_DP_Contest_-_Candies,gemma,gen_2,00002_2,p03172_Educational_DP_Contest_-_Candies,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0134_317_D._Game_with_Powers,gemma,gen_2,00002_2,317_D._Game_with_Powers,17,17,0,0,2,14,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0176_p01600_Tree_Construction,gemma,gen_2,00002_2,p01600_Tree_Construction,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0066_489_B._BerSU_Ball,gemma,gen_2,00002_2,489_B._BerSU_Ball,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0109_1068_F._Knights,gemma,gen_2,00002_2,1068_F._Knights,32,32,0,0,0,30,2,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0161_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,gemma,gen_2,00002_2,p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0006_p02630_AtCoder_Beginner_Contest_171_-_Replacing,gemma,gen_2,00002_2,p02630_AtCoder_Beginner_Contest_171_-_Replacing,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0047_1392_B._Omkar_and_Infinity_Clock,gemma,gen_2,00002_2,1392_B._Omkar_and_Infinity_Clock,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0077_794_C._Naming_Company,gemma,gen_2,00002_2,794_C._Naming_Company,8,8,0,0,3,4,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0138_409_C._Magnum_Opus,gemma,gen_2,00002_2,409_C._Magnum_Opus,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0199_1364_C._Ehab_and_Prefix_MEXs,gemma,gen_2,00002_2,1364_C._Ehab_and_Prefix_MEXs,18,18,0,0,2,15,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0067_513_A._Game,gemma,gen_2,00002_2,513_A._Game,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0091_p03893_CODE_FESTIVAL_2016_Relay__Parallel__-_Trichotomy,gemma,gen_2,00002_2,p03893_CODE_FESTIVAL_2016_Relay__Parallel__-_Trichotomy,16,16,0,0,1,13,1,0,0,0,0,1,0,0,0
gemma/gen_2/00002_2/0195_127_C._Hot_Bath,gemma,gen_2,00002_2,127_C._Hot_Bath,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0204_1473_G._Tiles,gemma,gen_2,00002_2,1473_G._Tiles,7,7,0,0,0,4,1,0,0,0,2,0,0,0,0
gemma/gen_2/00002_2/0051_1481_B._New_Colony,gemma,gen_2,00002_2,1481_B._New_Colony,10,10,0,0,1,8,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0124_1450_D._Rating_Compression,gemma,gen_2,00002_2,1450_D._Rating_Compression,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0029_p02278_Minimum_Cost_Sort,gemma,gen_2,00002_2,p02278_Minimum_Cost_Sort,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0050_1458_B._Glass_Half_Spilled,gemma,gen_2,00002_2,1458_B._Glass_Half_Spilled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0002_870_A._Search_for_Pretty_Integers,gemma,gen_2,00002_2,870_A._Search_for_Pretty_Integers,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0090_p03729_AtCoder_Beginner_Contest_060_-_Shiritori,gemma,gen_2,00002_2,p03729_AtCoder_Beginner_Contest_060_-_Shiritori,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0094_p00451_Common_Sub-String,gemma,gen_2,00002_2,p00451_Common_Sub-String,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0141_529_C._Rooks_and_Rectangles,gemma,gen_2,00002_2,529_C._Rooks_and_Rectangles,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0111_110_B._Lucky_String,gemma,gen_2,00002_2,110_B._Lucky_String,8,8,0,0,0,6,2,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0018_p00340_Rectangle,gemma,gen_2,00002_2,p00340_Rectangle,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0227_719_B._Anatoly_and_Cockroaches,gemma,gen_2,00002_2,719_B._Anatoly_and_Cockroaches,10,10,0,0,2,7,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0153_854_A._Fraction,gemma,gen_2,00002_2,854_A._Fraction,6,6,0,0,0,4,2,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0241_p03069_Tenka1_Programmer_Beginner_Contest_2019_-_Stones,gemma,gen_2,00002_2,p03069_Tenka1_Programmer_Beginner_Contest_2019_-_Stones,6,6,0,0,0,5,1,0,0,0,0,0,0,0,0
gemma/gen_2/00002_2/0008_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,gemma,gen_2,00002_2,p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,5,4,1,0,1,1,2,0,0,0,0,1,0,0,0
gemma/gen_2/00002_2/0027_p01991_Namo.._Cut,gemma,gen_2,00002_2,p01991_Namo.._Cut,8,8,0,0,0,5,2,0,0,0,1,0,0,0,0
gemma/gen_2/00002_2/0182_p02464_Set_Intersection,gemma,gen_2,00002_2,p02464_Set_Intersection,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0232_1450_B._Balls_of_Steel,llama,gen_3,00002_3,1450_B._Balls_of_Steel,6,6,0,0,0,4,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0115_p01488_TransferTrain,llama,gen_3,00002_3,p01488_TransferTrain,6,6,0,0,2,1,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0228_1364_C._Ehab_and_Prefix_MEXs,llama,gen_3,00002_3,1364_C._Ehab_and_Prefix_MEXs,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0218_1157_C2._Increasing_Subsequence__hard_version_,llama,gen_3,00002_3,1157_C2._Increasing_Subsequence__hard_version_,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0114_p01320_Magical_Island_2,llama,gen_3,00002_3,p01320_Magical_Island_2,5,5,0,0,1,0,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0277_p03212_AtCoder_Beginner_Contest_114_-_755,llama,gen_3,00002_3,p03212_AtCoder_Beginner_Contest_114_-_755,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0198_p00738_Roll-A-Big-Ball,llama,gen_3,00002_3,p00738_Roll-A-Big-Ball,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0220_1198_A._MP3,llama,gen_3,00002_3,1198_A._MP3,6,6,0,0,2,1,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0015_p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,llama,gen_3,00002_3,p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,5,5,0,0,1,3,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0153_294_A._Shaass_and_Oskols,llama,gen_3,00002_3,294_A._Shaass_and_Oskols,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0196_p00386_Gathering,llama,gen_3,00002_3,p00386_Gathering,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0024_p00971_Shortest_Common_Non-Subsequence,llama,gen_3,00002_3,p00971_Shortest_Common_Non-Subsequence,6,5,1,0,1,2,2,0,0,0,0,1,0,0,0
llama/gen_3/00002_3/0240_245_D._Restoring_Table,llama,gen_3,00002_3,245_D._Restoring_Table,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0230_1406_A._Subset_Mex,llama,gen_3,00002_3,1406_A._Subset_Mex,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0124_1045_F._Shady_Lady,llama,gen_3,00002_3,1045_F._Shady_Lady,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0253_554_C._Kyoya_and_Colored_Balls,llama,gen_3,00002_3,554_C._Kyoya_and_Colored_Balls,7,5,2,0,1,1,3,0,0,0,0,2,0,0,0
llama/gen_3/00002_3/0103_p03729_AtCoder_Beginner_Contest_060_-_Shiritori,llama,gen_3,00002_3,p03729_AtCoder_Beginner_Contest_060_-_Shiritori,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0168_673_C._Bear_and_Colors,llama,gen_3,00002_3,673_C._Bear_and_Colors,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0005_940_A._Points_on_the_line,llama,gen_3,00002_3,940_A._Points_on_the_line,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0247_409_A._The_Great_Game,llama,gen_3,00002_3,409_A._The_Great_Game,5,5,0,0,0,3,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0010_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,llama,gen_3,00002_3,p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,6,6,0,0,0,0,4,0,0,0,2,0,0,0,0
llama/gen_3/00002_3/0146_1523_D._Love-Hate,llama,gen_3,00002_3,1523_D._Love-Hate,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0052_136_B._Ternary_Logic,llama,gen_3,00002_3,136_B._Ternary_Logic,5,5,0,0,1,2,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0082_703_C._Chris_and_Road,llama,gen_3,00002_3,703_C._Chris_and_Road,9,9,0,0,3,0,6,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0202_p01280_Galaxy_Wide_Web_Service,llama,gen_3,00002_3,p01280_Galaxy_Wide_Web_Service,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0167_625_A._Guest_From_the_Past,llama,gen_3,00002_3,625_A._Guest_From_the_Past,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0236_155_A._I_love__username_,llama,gen_3,00002_3,155_A._I_love__username_,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0049_1305_B._Kuroni_and_Simple_Strings,llama,gen_3,00002_3,1305_B._Kuroni_and_Simple_Strings,7,7,0,0,1,3,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0109_p00642_Ben_Toh,llama,gen_3,00002_3,p00642_Ben_Toh,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0120_p02216_Array_Game,llama,gen_3,00002_3,p02216_Array_Game,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0272_p02537_ACL_Beginner_Contest_-_Flat_Subsequence,llama,gen_3,00002_3,p02537_ACL_Beginner_Contest_-_Flat_Subsequence,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0051_1349_D._Slime_and_Biscuits,llama,gen_3,00002_3,1349_D._Slime_and_Biscuits,7,7,0,0,1,1,5,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0265_853_D._Michael_and_Charging_Stations,llama,gen_3,00002_3,853_D._Michael_and_Charging_Stations,5,5,0,0,2,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0007_993_D._Compute_Power,llama,gen_3,00002_3,993_D._Compute_Power,5,5,0,0,0,2,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0264_833_A._The_Meaningless_Game,llama,gen_3,00002_3,833_A._The_Meaningless_Game,10,10,0,0,1,6,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0249_459_C._Pashmak_and_Buses,llama,gen_3,00002_3,459_C._Pashmak_and_Buses,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0030_p01856_Typhoon,llama,gen_3,00002_3,p01856_Typhoon,9,9,0,0,1,1,7,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0098_p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,llama,gen_3,00002_3,p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0175_833_C._Ever-Hungry_Krakozyabra,llama,gen_3,00002_3,833_C._Ever-Hungry_Krakozyabra,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0117_p01801_Wall_Making_Game,llama,gen_3,00002_3,p01801_Wall_Making_Game,5,5,0,0,0,2,2,0,0,0,0,1,0,0,0
llama/gen_3/00002_3/0165_580_D._Kefa_and_Dishes,llama,gen_3,00002_3,580_D._Kefa_and_Dishes,4,2,2,0,0,0,2,0,0,0,0,2,0,0,0
llama/gen_3/00002_3/0204_p01600_Tree_Construction,llama,gen_3,00002_3,p01600_Tree_Construction,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0171_740_B._Alyona_and_flowers,llama,gen_3,00002_3,740_B._Alyona_and_flowers,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0156_365_A._Good_Number,llama,gen_3,00002_3,365_A._Good_Number,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0207_p02033_Arrow,llama,gen_3,00002_3,p02033_Arrow,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0147_155_C._Hometask,llama,gen_3,00002_3,155_C._Hometask,6,6,0,0,0,1,5,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0203_p01450_My_friends_are_small,llama,gen_3,00002_3,p01450_My_friends_are_small,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0021_p00534_Silk_Road,llama,gen_3,00002_3,p00534_Silk_Road,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0189_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,llama,gen_3,00002_3,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0255_602_A._Two_Bases,llama,gen_3,00002_3,602_A._Two_Bases,7,7,0,0,2,3,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0131_1198_C._Matching_vs_Independent_Set,llama,gen_3,00002_3,1198_C._Matching_vs_Independent_Set,7,7,0,0,1,5,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0028_p01556_ConvexCut,llama,gen_3,00002_3,p01556_ConvexCut,8,8,0,0,2,2,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0170_719_E._Sasha_and_Array,llama,gen_3,00002_3,719_E._Sasha_and_Array,12,12,0,0,3,0,6,0,0,0,0,3,0,0,0
llama/gen_3/00002_3/0166_602_C._The_Two_Routes,llama,gen_3,00002_3,602_C._The_Two_Routes,8,8,0,0,0,2,5,0,0,0,1,0,0,0,0
llama/gen_3/00002_3/0044_1203_A._Circle_of_Students,llama,gen_3,00002_3,1203_A._Circle_of_Students,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0090_887_B._Cubes_for_Masha,llama,gen_3,00002_3,887_B._Cubes_for_Masha,6,6,0,0,0,1,5,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0136_12_D._Ball,llama,gen_3,00002_3,12_D._Ball,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0239_221_C._Little_Elephant_and_Problem,llama,gen_3,00002_3,221_C._Little_Elephant_and_Problem,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0130_117_B._Very_Interesting_Game,llama,gen_3,00002_3,117_B._Very_Interesting_Game,7,7,0,0,1,4,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0069_393_C._Blocked_Points,llama,gen_3,00002_3,393_C._Blocked_Points,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0003_896_E._Welcome_home__Chtholly,llama,gen_3,00002_3,896_E._Welcome_home__Chtholly,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0278_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,llama,gen_3,00002_3,p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,10,10,0,0,2,0,8,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0038_1076_B._Divisor_Subtraction,llama,gen_3,00002_3,1076_B._Divisor_Subtraction,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0251_505_B._Mr._Kitayuta_s_Colorful_Graph,llama,gen_3,00002_3,505_B._Mr._Kitayuta_s_Colorful_Graph,6,6,0,0,1,1,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0201_p01141_Lifeguard_in_the_Pool,llama,gen_3,00002_3,p01141_Lifeguard_in_the_Pool,9,9,0,0,2,1,6,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0106_p00131_Doctor_s_Strange_Particles,llama,gen_3,00002_3,p00131_Doctor_s_Strange_Particles,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0206_p01896_Folding_Paper,llama,gen_3,00002_3,p01896_Folding_Paper,5,5,0,0,2,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0159_436_D._Pudding_Monsters,llama,gen_3,00002_3,436_D._Pudding_Monsters,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0113_p01183_Tetrahedra,llama,gen_3,00002_3,p01183_Tetrahedra,6,6,0,0,1,0,3,0,0,0,1,1,0,0,0
llama/gen_3/00002_3/0205_p01756_Longest_Match,llama,gen_3,00002_3,p01756_Longest_Match,4,3,1,0,1,1,1,0,0,0,0,1,0,0,0
llama/gen_3/00002_3/0183_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,llama,gen_3,00002_3,p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,5,5,0,0,2,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0066_325_D._Reclamation,llama,gen_3,00002_3,325_D._Reclamation,11,9,2,0,0,1,8,0,0,0,0,2,0,0,0
llama/gen_3/00002_3/0155_341_D._Iahub_and_Xors,llama,gen_3,00002_3,341_D._Iahub_and_Xors,6,6,0,0,3,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0213_1045_D._Interstellar_battle,llama,gen_3,00002_3,1045_D._Interstellar_battle,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0172_764_A._Taymyr_is_calling_you,llama,gen_3,00002_3,764_A._Taymyr_is_calling_you,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0193_p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes,llama,gen_3,00002_3,p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0064_278_B._New_Problem,llama,gen_3,00002_3,278_B._New_Problem,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0142_1427_D._Unshuffling_a_Deck,llama,gen_3,00002_3,1427_D._Unshuffling_a_Deck,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0252_529_A._And_Yet_Another_Bracket_Sequence,llama,gen_3,00002_3,529_A._And_Yet_Another_Bracket_Sequence,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0011_p03031_AtCoder_Beginner_Contest_128_-_Switches,llama,gen_3,00002_3,p03031_AtCoder_Beginner_Contest_128_-_Switches,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0158_409_C._Magnum_Opus,llama,gen_3,00002_3,409_C._Magnum_Opus,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0237_177_C1._Party,llama,gen_3,00002_3,177_C1._Party,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0091_90_B._African_Crossword,llama,gen_3,00002_3,90_B._African_Crossword,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0071_443_B._Kolya_and_Tandem_Repeat,llama,gen_3,00002_3,443_B._Kolya_and_Tandem_Repeat,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0112_p01051_Squid_Ink,llama,gen_3,00002_3,p01051_Squid_Ink,6,3,3,0,0,0,3,0,0,0,0,3,0,0,0
llama/gen_3/00002_3/0248_436_B._Om_Nom_and_Spiders,llama,gen_3,00002_3,436_B._Om_Nom_and_Spiders,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0041_1144_F._Graph_Without_Long_Directed_Paths,llama,gen_3,00002_3,1144_F._Graph_Without_Long_Directed_Paths,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0000_825_E._Minimal_Labels,llama,gen_3,00002_3,825_E._Minimal_Labels,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0
llama/gen_3/00002_3/0077_587_D._Duff_in_Mafia,llama,gen_3,00002_3,587_D._Duff_in_Mafia,17,8,9,0,0,0,8,0,0,0,0,9,0,0,0
llama/gen_3/00002_3/0180_952_E._Cheese_Board,llama,gen_3,00002_3,952_E._Cheese_Board,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0110_p00786_BUT_We_Need_a_Diagram,llama,gen_3,00002_3,p00786_BUT_We_Need_a_Diagram,11,11,0,0,1,7,2,0,0,0,1,0,0,0,0
llama/gen_3/00002_3/0200_p01009_Room_of_Time_and_Spirit,llama,gen_3,00002_3,p01009_Room_of_Time_and_Spirit,6,5,1,0,0,2,3,0,0,0,0,1,0,0,0
llama/gen_3/00002_3/0016_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree,llama,gen_3,00002_3,p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0282_p04004_AtCoder_Regular_Contest_061_-_Card_Game_for_Three,llama,gen_3,00002_3,p04004_AtCoder_Regular_Contest_061_-_Card_Game_for_Three,8,8,0,0,0,0,7,0,0,0,1,0,0,0,0
llama/gen_3/00002_3/0212_1025_B._Weakened_Common_Divisor,llama,gen_3,00002_3,1025_B._Weakened_Common_Divisor,7,6,1,0,1,2,3,0,0,0,0,1,0,0,0
llama/gen_3/00002_3/0257_673_A._Bear_and_Game,llama,gen_3,00002_3,673_A._Bear_and_Game,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0157_388_E._Fox_and_Meteor_Shower,llama,gen_3,00002_3,388_E._Fox_and_Meteor_Shower,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0254_580_B._Kefa_and_Company,llama,gen_3,00002_3,580_B._Kefa_and_Company,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0053_1392_B._Omkar_and_Infinity_Clock,llama,gen_3,00002_3,1392_B._Omkar_and_Infinity_Clock,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0046_1244_G._Running_in_Pairs,llama,gen_3,00002_3,1244_G._Running_in_Pairs,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0217_1139_C._Edgy_Trees,llama,gen_3,00002_3,1139_C._Edgy_Trees,6,6,0,0,2,0,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0020_p00340_Rectangle,llama,gen_3,00002_3,p00340_Rectangle,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0040_1118_C._Palindromic_Matrix,llama,gen_3,00002_3,1118_C._Palindromic_Matrix,5,5,0,0,1,3,1,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0122_1000_C._Covered_Points_Count,llama,gen_3,00002_3,1000_C._Covered_Points_Count,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
llama/gen_3/00002_3/0182_99_B._Help_Chef_Gerasim,llama,gen_3,00002_3,99_B._Help_Chef_Gerasim,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0
