sample_id,model,generation,batch,problem_key,error_id,severity,cwe,message
gemma/gen_2/00002_2/0207_177_C1._Party,gemma,gen_2,00002_2,177 c1 party,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0004_918_A._Eleven,gemma,gen_2,00002_2,918 a eleven,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0034_1097_B._Petr_and_a_Combination_Lock,gemma,gen_2,00002_2,1097 b petr and a combination lock,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0216_388_C._Fox_and_Card_Game,gemma,gen_2,00002_2,388 c fox and card game,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0216_388_C._Fox_and_Card_Game,gemma,gen_2,00002_2,388 c fox and card game,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
gemma/gen_2/00002_2/0216_388_C._Fox_and_Card_Game,gemma,gen_2,00002_2,388 c fox and card game,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
gemma/gen_2/00002_2/0216_388_C._Fox_and_Card_Game,gemma,gen_2,00002_2,388 c fox and card game,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
gemma/gen_2/00002_2/0216_388_C._Fox_and_Card_Game,gemma,gen_2,00002_2,388 c fox and card game,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
gemma/gen_2/00002_2/0216_388_C._Fox_and_Card_Game,gemma,gen_2,00002_2,388 c fox and card game,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
gemma/gen_2/00002_2/0235_924_A._Mystical_Mosaic,gemma,gen_2,00002_2,924 a mystical mosaic,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0235_924_A._Mystical_Mosaic,gemma,gen_2,00002_2,924 a mystical mosaic,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0159_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,gemma,gen_2,00002_2,p02539 acl beginner contest heights and pairs,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0159_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,gemma,gen_2,00002_2,p02539 acl beginner contest heights and pairs,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0159_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,gemma,gen_2,00002_2,p02539 acl beginner contest heights and pairs,unreadVariable,style,563,Variable 'total_count' is assigned a value that is never used.
gemma/gen_2/00002_2/0084_p02838_AtCoder_Beginner_Contest_147_-_Xor_Sum_4,gemma,gen_2,00002_2,p02838 atcoder beginner contest 147 xor sum 4,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0000_825_E._Minimal_Labels,gemma,gen_2,00002_2,825 e minimal labels,knownConditionTrueFalse,style,570,Condition 'adj[2].size()==2' is always false
gemma/gen_2/00002_2/0000_825_E._Minimal_Labels,gemma,gen_2,00002_2,825 e minimal labels,knownConditionTrueFalse,style,570,Condition 'adj[2][0]==3' is always false
gemma/gen_2/00002_2/0000_825_E._Minimal_Labels,gemma,gen_2,00002_2,825 e minimal labels,useStlAlgorithm,style,398,Consider using std::all_of or std::none_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0000_825_E._Minimal_Labels,gemma,gen_2,00002_2,825 e minimal labels,unusedVariable,style,563,Unused variable: result
gemma/gen_2/00002_2/0183_1025_B._Weakened_Common_Divisor,gemma,gen_2,00002_2,1025 b weakened common divisor,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0087_p03258_AtCoder_Grand_Contest_027_-_ABBreviate,gemma,gen_2,00002_2,p03258 atcoder grand contest 027 abbreviate,stlFindInsert,performance,398,Searching before insertion is not necessary.
gemma/gen_2/00002_2/0087_p03258_AtCoder_Grand_Contest_027_-_ABBreviate,gemma,gen_2,00002_2,p03258 atcoder grand contest 027 abbreviate,stlFindInsert,performance,398,Searching before insertion is not necessary.
gemma/gen_2/00002_2/0107_1000_C._Covered_Points_Count,gemma,gen_2,00002_2,1000 c covered points count,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
gemma/gen_2/00002_2/0133_294_A._Shaass_and_Oskols,gemma,gen_2,00002_2,294 a shaass and oskols,variableScope,style,398,The scope of the variable 'birds_to_move_up' can be reduced.
gemma/gen_2/00002_2/0014_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree,gemma,gen_2,00002_2,p03794 mujin programming challenge 2017 oriented tree,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0014_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree,gemma,gen_2,00002_2,p03794 mujin programming challenge 2017 oriented tree,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0074_703_C._Chris_and_Road,gemma,gen_2,00002_2,703 c chris and road,variableScope,style,398,The scope of the variable 'ans' can be reduced.
gemma/gen_2/00002_2/0074_703_C._Chris_and_Road,gemma,gen_2,00002_2,703 c chris and road,constParameterReference,style,398,Parameter 'polygon' can be declared as reference to const
gemma/gen_2/00002_2/0074_703_C._Chris_and_Road,gemma,gen_2,00002_2,703 c chris and road,unreadVariable,style,563,Variable 'ans' is assigned a value that is never used.
gemma/gen_2/00002_2/0074_703_C._Chris_and_Road,gemma,gen_2,00002_2,703 c chris and road,unreadVariable,style,563,Variable 'p.x' is assigned a value that is never used.
gemma/gen_2/00002_2/0074_703_C._Chris_and_Road,gemma,gen_2,00002_2,703 c chris and road,unreadVariable,style,563,Variable 'ans' is assigned a value that is never used.
gemma/gen_2/00002_2/0098_p01051_Squid_Ink,gemma,gen_2,00002_2,p01051 squid ink,constVariable,style,398,Variable 'dr' can be declared as const array
gemma/gen_2/00002_2/0098_p01051_Squid_Ink,gemma,gen_2,00002_2,p01051 squid ink,constVariable,style,398,Variable 'dc' can be declared as const array
gemma/gen_2/00002_2/0098_p01051_Squid_Ink,gemma,gen_2,00002_2,p01051 squid ink,uninitvar,warning,457,Uninitialized variable: start_row
gemma/gen_2/00002_2/0098_p01051_Squid_Ink,gemma,gen_2,00002_2,p01051 squid ink,uninitvar,warning,457,Uninitialized variable: start_col
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,redundantAssignment,style,563,Variable 'expected_components' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,redundantAssignment,style,563,Variable 'expected_components' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,redundantAssignment,style,563,Variable 'expected_components' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,redundantAssignment,style,563,Variable 'expected_components' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,redundantAssignment,style,563,Variable 'expected_components' is reassigned a value before the old one has been used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,shadowVariable,style,398,Local variable 'q' shadows outer variable
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'visited' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'num_components' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'alive' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'total_probability' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'total_probability' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'prob_all_die' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'prob_all_die' is assigned a value that is never used.
gemma/gen_2/00002_2/0184_1045_D._Interstellar_battle,gemma,gen_2,00002_2,1045 d interstellar battle,unreadVariable,style,563,Variable 'num_components' is assigned a value that is never used.
gemma/gen_2/00002_2/0148_719_E._Sasha_and_Array,gemma,gen_2,00002_2,719 e sasha and array,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0027_p01991_Namo.._Cut,gemma,gen_2,00002_2,p01991 namo cut,shiftNegative,error,758,Shifting by a negative value is undefined behaviour
gemma/gen_2/00002_2/0027_p01991_Namo.._Cut,gemma,gen_2,00002_2,p01991 namo cut,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
gemma/gen_2/00002_2/0027_p01991_Namo.._Cut,gemma,gen_2,00002_2,p01991 namo cut,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
gemma/gen_2/00002_2/0158_99_B._Help_Chef_Gerasim,gemma,gen_2,00002_2,99 b help chef gerasim,variableScope,style,398,The scope of the variable 'diff_value2' can be reduced.
gemma/gen_2/00002_2/0158_99_B._Help_Chef_Gerasim,gemma,gen_2,00002_2,99 b help chef gerasim,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
gemma/gen_2/00002_2/0158_99_B._Help_Chef_Gerasim,gemma,gen_2,00002_2,99 b help chef gerasim,unreadVariable,style,563,Variable 'diff_value2' is assigned a value that is never used.
gemma/gen_2/00002_2/0158_99_B._Help_Chef_Gerasim,gemma,gen_2,00002_2,99 b help chef gerasim,unreadVariable,style,563,Variable 'diff_value2' is assigned a value that is never used.
gemma/gen_2/00002_2/0048_1416_D._Graph_and_Queries,gemma,gen_2,00002_2,1416 d graph and queries,shadowVariable,style,398,Local variable 'i' shadows outer variable
gemma/gen_2/00002_2/0026_p01856_Typhoon,gemma,gen_2,00002_2,p01856 typhoon,timeout,,,Analysis timed out
gemma/gen_2/00002_2/0241_p03069_Tenka1_Programmer_Beginner_Contest_2019_-_Stones,gemma,gen_2,00002_2,p03069 tenka1 programmer beginner contest 2019 stones,variableScope,style,398,The scope of the variable 'recolors_dp2' can be reduced.
llama/gen_3/00002_3/0280_p03684_AtCoder_Regular_Contest_076_-_Built_,llama,gen_3,00002_3,p03684 atcoder regular contest 076 built,noExplicitConstructor,style,398,Struct 'DisjointSetUnion' has a constructor with 1 argument that is not explicit.
llama/gen_3/00002_3/0203_p01450_My_friends_are_small,llama,gen_3,00002_3,p01450 my friends are small,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
llama/gen_3/00002_3/0113_p01183_Tetrahedra,llama,gen_3,00002_3,p01183 tetrahedra,shadowVariable,style,398,Local variable 'n' shadows outer variable
llama/gen_3/00002_3/0113_p01183_Tetrahedra,llama,gen_3,00002_3,p01183 tetrahedra,unreadVariable,style,563,Variable 'h' is assigned a value that is never used.
llama/gen_3/00002_3/0113_p01183_Tetrahedra,llama,gen_3,00002_3,p01183 tetrahedra,unreadVariable,style,563,Variable 'h' is assigned a value that is never used.
llama/gen_3/00002_3/0101_p03414_AtCoder_Regular_Contest_092_-_Two_Faced_Edges,llama,gen_3,00002_3,p03414 atcoder regular contest 092 two faced edges,unusedStructMember,style,563,struct member 'Edge::id' is never used.
llama/gen_3/00002_3/0121_p02369_Cycle_Detection_for_a_Directed_Graph,llama,gen_3,00002_3,p02369 cycle detection for a directed graph,constParameterReference,style,398,Parameter 'graph' can be declared as reference to const
llama/gen_3/00002_3/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,llama,gen_3,00002_3,p02761 atcoder beginner contest 157 guess the number,containerOutOfBounds,error,398,Out of bounds access in expression 's[cond.first-1]' because 's' is empty.
llama/gen_3/00002_3/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,llama,gen_3,00002_3,p02761 atcoder beginner contest 157 guess the number,containerOutOfBounds,error,398,Out of bounds access in expression 's[0]' because 's' is empty.
llama/gen_3/00002_3/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,llama,gen_3,00002_3,p02761 atcoder beginner contest 157 guess the number,containerOutOfBounds,error,398,Out of bounds access in expression 's[cond.first-1]' because 's' is empty.
llama/gen_3/00002_3/0183_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,llama,gen_3,00002_3,p02539 acl beginner contest heights and pairs,constVariableReference,style,398,Variable 'it' can be declared as reference to const
llama/gen_3/00002_3/0002_870_A._Search_for_Pretty_Integers,llama,gen_3,00002_3,870 a search for pretty integers,unreadVariable,style,563,Variable 'setA' is assigned a value that is never used.
llama/gen_3/00002_3/0114_p01320_Magical_Island_2,llama,gen_3,00002_3,p01320 magical island 2,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
llama/gen_3/00002_3/0032_p02137_Special_Chat,llama,gen_3,00002_3,p02137 special chat,constVariable,style,398,Variable 'a' can be declared as const array
llama/gen_3/00002_3/0153_294_A._Shaass_and_Oskols,llama,gen_3,00002_3,294 a shaass and oskols,variableScope,style,398,The scope of the variable 'birdsBefore' can be reduced.
llama/gen_3/00002_3/0267_901_D._Weighting_a_Tree,llama,gen_3,00002_3,901 d weighting a tree,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
llama/gen_3/00002_3/0229_1384_D._GameGame,llama,gen_3,00002_3,1384 d gamegame,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
llama/gen_3/00002_3/0136_12_D._Ball,llama,gen_3,00002_3,12 d ball,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
llama/gen_3/00002_3/0136_12_D._Ball,llama,gen_3,00002_3,12 d ball,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
llama/gen_3/00002_3/0213_1045_D._Interstellar_battle,llama,gen_3,00002_3,1045 d interstellar battle,noExplicitConstructor,style,398,Struct 'Graph' has a constructor with 1 argument that is not explicit.
llama/gen_3/00002_3/0213_1045_D._Interstellar_battle,llama,gen_3,00002_3,1045 d interstellar battle,constVariableReference,style,398,Variable 'e' can be declared as reference to const
llama/gen_3/00002_3/0123_1025_D._Recovering_BST,llama,gen_3,00002_3,1025 d recovering bst,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
llama/gen_3/00002_3/0123_1025_D._Recovering_BST,llama,gen_3,00002_3,1025 d recovering bst,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
llama/gen_3/00002_3/0245_364_D._Ghd,llama,gen_3,00002_3,364 d ghd,constVariableReference,style,398,Variable 'it' can be declared as reference to const
llama/gen_3/00002_3/0024_p00971_Shortest_Common_Non-Subsequence,llama,gen_3,00002_3,p00971 shortest common non subsequence,passedByValue,performance,398,Function parameter 's' should be passed by const reference.
llama/gen_3/00002_3/0151_245_F._Log_Stream_Analysis,llama,gen_3,00002_3,245 f log stream analysis,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
llama/gen_3/00002_3/0174_808_G._Anthem_of_Berland,llama,gen_3,00002_3,808 g anthem of berland,passedByValue,performance,398,Function parameter 't' should be passed by const reference.
llama/gen_3/00002_3/0174_808_G._Anthem_of_Berland,llama,gen_3,00002_3,808 g anthem of berland,unreadVariable,style,563,Variable 's[idx]' is assigned a value that is never used.
llama/gen_3/00002_3/0232_1450_B._Balls_of_Steel,llama,gen_3,00002_3,1450 b balls of steel,noExplicitConstructor,style,398,Class 'UnionFind' has a constructor with 1 argument that is not explicit.
llama/gen_3/00002_3/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,llama,gen_3,00002_3,p03474 atcoder beginner contest 084 postal code,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
llama/gen_3/00002_3/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,llama,gen_3,00002_3,p03474 atcoder beginner contest 084 postal code,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
llama/gen_3/00002_3/0200_p01009_Room_of_Time_and_Spirit,llama,gen_3,00002_3,p01009 room of time and spirit,stlFindInsert,performance,398,"Searching before insertion is not necessary. Instead of 'power[A]=0' consider using 'power.try_emplace(A, 0);'."
