model,generation,instruction_id,error_id,severity,cwe
llama,gen_1,0091,constParameterReference,style,398
llama,gen_1,0091,constParameterReference,style,398
llama,gen_1,0091,constParameterReference,style,398
llama,gen_1,0091,constParameterReference,style,398
llama,gen_1,0091,constParameterReference,style,398
llama,gen_1,0110,containerOutOfBounds,warning,398
llama,gen_1,0122,constVariableReference,style,398
llama,gen_1,0122,constVariableReference,style,398
llama,gen_1,0122,constVariableReference,style,398
llama,gen_1,0122,constVariableReference,style,398
llama,gen_1,0195,unreadVariable,style,563
llama,gen_1,0284,uninitvar,warning,457
llama,gen_1,0284,uninitvar,warning,457
llama,gen_1,0284,uninitvar,warning,457
llama,gen_1,0284,uninitvar,warning,457
llama,gen_1,0245,useStlAlgorithm,style,398
llama,gen_1,0245,useStlAlgorithm,style,398
llama,gen_1,0245,unusedStructMember,style,563
llama,gen_1,0245,unusedStructMember,style,563
llama,gen_1,0030,knownConditionTrueFalse,style,571
llama,gen_1,0176,constParameterReference,style,398
llama,gen_1,0022,shadowVariable,style,398
llama,gen_1,0022,useStlAlgorithm,style,398
llama,gen_1,0022,useStlAlgorithm,style,398
llama,gen_1,0022,useStlAlgorithm,style,398
llama,gen_1,0022,unreadVariable,style,563
llama,gen_1,0022,unreadVariable,style,563
llama,gen_1,0280,memsetValueOutOfRange,warning,686
llama,gen_1,0280,constVariableReference,style,398
llama,gen_1,0065,knownConditionTrueFalse,style,571
llama,gen_1,0270,knownConditionTrueFalse,style,571
llama,gen_1,0147,integerOverflow,error,190
llama,gen_1,0112,knownConditionTrueFalse,style,571
llama,gen_1,0112,knownConditionTrueFalse,style,571
llama,gen_1,0204,unreadVariable,style,563
llama,gen_1,0241,knownConditionTrueFalse,style,570
llama,gen_1,0098,clarifyCondition,style,398
llama,gen_1,0098,useStlAlgorithm,style,398
llama,gen_1,0166,constParameterReference,style,398
llama,gen_1,0006,useStlAlgorithm,style,398
llama,gen_1,0048,useStlAlgorithm,style,398
llama,gen_1,0172,unusedStructMember,style,563
llama,gen_1,0236,constVariable,style,398
llama,gen_1,0236,constVariable,style,398
llama,gen_1,0051,useStlAlgorithm,style,398
llama,gen_1,0168,constVariableReference,style,398
llama,gen_1,0238,knownConditionTrueFalse,style,571
llama,gen_1,0256,shadowVariable,style,398
llama,gen_1,0192,duplicateBranch,style,398
llama,gen_1,0254,unreadVariable,style,563
llama,gen_1,0074,useStlAlgorithm,style,398
llama,gen_1,0074,useStlAlgorithm,style,398
llama,gen_1,0230,knownConditionTrueFalse,style,571
llama,gen_1,0230,useStlAlgorithm,style,398
llama,gen_1,0230,useStlAlgorithm,style,398
llama,gen_1,0230,useStlAlgorithm,style,398
llama,gen_1,0230,useStlAlgorithm,style,398
llama,gen_1,0178,useStlAlgorithm,style,398
llama,gen_1,0045,useStlAlgorithm,style,398
llama,gen_1,0172,negativeIndex,warning,786
llama,gen_1,0172,negativeIndex,warning,786
llama,gen_1,0189,variableScope,style,398
llama,gen_1,0189,unreadVariable,style,563
llama,gen_1,0189,unusedVariable,style,563
llama,gen_1,0137,unreadVariable,style,563
llama,gen_1,0061,useStlAlgorithm,style,398
llama,gen_1,0262,constVariableReference,style,398
llama,gen_1,0262,unreadVariable,style,563
llama,gen_1,0262,unreadVariable,style,563
llama,gen_1,0040,variableScope,style,398
llama,gen_1,0040,constVariableReference,style,398
llama,gen_1,0040,useStlAlgorithm,style,398
llama,gen_1,0040,unreadVariable,style,563
llama,gen_1,0040,unreadVariable,style,563
llama,gen_1,0040,unreadVariable,style,563
llama,gen_1,0040,unreadVariable,style,563
llama,gen_1,0236,useStlAlgorithm,style,398
llama,gen_1,0154,compareValueOutOfTypeRangeError,style,398
llama,gen_1,0280,noExplicitConstructor,style,398
llama,gen_1,0280,constVariableReference,style,398
llama,gen_1,0120,shiftTooManyBits,error,758
llama,gen_1,0061,shadowVariable,style,398
llama,gen_1,0183,constVariableReference,style,398
llama,gen_1,0260,constStatement,warning,398
llama,gen_1,0049,constVariableReference,style,398
llama,gen_1,0034,unusedVariable,style,563
llama,gen_1,0067,constVariableReference,style,398
llama,gen_1,0067,constVariableReference,style,398
llama,gen_1,0067,useStlAlgorithm,style,398
llama,gen_1,0012,useStlAlgorithm,style,398
llama,gen_1,0010,useStlAlgorithm,style,398
llama,gen_1,0161,useStlAlgorithm,style,398
llama,gen_1,0266,constVariableReference,style,398
llama,gen_1,0266,useStlAlgorithm,style,398
llama,gen_1,0149,variableScope,style,398
llama,gen_1,0149,unreadVariable,style,563
llama,gen_1,0149,unreadVariable,style,563
llama,gen_1,0187,unreadVariable,style,563
llama,gen_1,0187,unreadVariable,style,563
llama,gen_1,0257,redundantInitialization,style,563
llama,gen_1,0257,redundantAssignment,style,563
llama,gen_1,0268,invalidscanf,warning,119
llama,gen_2,0237,arrayIndexOutOfBounds,error,788
llama,gen_2,0237,arrayIndexOutOfBounds,error,788
llama,gen_2,0211,useStlAlgorithm,style,398
llama,gen_2,0246,useStlAlgorithm,style,398
llama,gen_2,0246,useStlAlgorithm,style,398
llama,gen_2,0122,constParameterReference,style,398
llama,gen_2,0005,shadowVariable,style,398
llama,gen_2,0097,unreadVariable,style,563
llama,gen_2,0097,unreadVariable,style,563
llama,gen_2,0094,syntaxError,error,
llama,gen_2,0197,unreadVariable,style,563
llama,gen_2,0197,unreadVariable,style,563
llama,gen_2,0197,unreadVariable,style,563
llama,gen_2,0233,unreadVariable,style,563
llama,gen_2,0233,unreadVariable,style,563
llama,gen_2,0233,unreadVariable,style,563
llama,gen_2,0233,unreadVariable,style,563
llama,gen_2,0162,unreadVariable,style,563
llama,gen_2,0096,useStlAlgorithm,style,398
llama,gen_2,0118,useStlAlgorithm,style,398
llama,gen_2,0118,useStlAlgorithm,style,398
llama,gen_2,0118,negativeContainerIndex,warning,786
llama,gen_2,0248,useStlAlgorithm,style,398
llama,gen_2,0114,useStlAlgorithm,style,398
llama,gen_2,0114,negativeContainerIndex,warning,786
llama,gen_2,0009,stlFindInsert,performance,398
llama,gen_2,0009,stlFindInsert,performance,398
llama,gen_2,0009,stlFindInsert,performance,398
llama,gen_2,0248,containerOutOfBounds,error,398
llama,gen_2,0233,oppositeInnerCondition,warning,398
llama,gen_2,0233,knownConditionTrueFalse,style,570
llama,gen_2,0211,useStlAlgorithm,style,398
llama,gen_2,0147,useStlAlgorithm,style,398
llama,gen_2,0092,variableScope,style,398
llama,gen_2,0092,constVariableReference,style,398
llama,gen_2,0092,constVariableReference,style,398
llama,gen_2,0092,useStlAlgorithm,style,398
llama,gen_2,0092,unusedStructMember,style,563
llama,gen_2,0237,useStlAlgorithm,style,398
llama,gen_2,0018,useStlAlgorithm,style,398
llama,gen_2,0150,floatConversionOverflow,error,190
llama,gen_2,0089,constParameterReference,style,398
llama,gen_2,0089,constParameterReference,style,398
llama,gen_2,0186,useStlAlgorithm,style,398
llama,gen_2,0269,passedByValue,performance,398
llama,gen_2,0162,unreadVariable,style,563
llama,gen_2,0162,unreadVariable,style,563
llama,gen_2,0162,unreadVariable,style,563
llama,gen_2,0162,unreadVariable,style,563
llama,gen_2,0024,constVariableReference,style,398
llama,gen_2,0054,uselessCallsSubstr,performance,398
llama,gen_2,0226,useStlAlgorithm,style,398
llama,gen_2,0180,constVariableReference,style,398
llama,gen_2,0157,useStlAlgorithm,style,398
llama,gen_2,0188,variableScope,style,398
llama,gen_2,0188,variableScope,style,398
llama,gen_2,0159,useStlAlgorithm,style,398
llama,gen_2,0255,variableScope,style,398
llama,gen_2,0255,variableScope,style,398
llama,gen_2,0225,useStlAlgorithm,style,398
llama,gen_2,0115,noExplicitConstructor,style,398
llama,gen_2,0001,useStlAlgorithm,style,398
llama,gen_2,0001,useStlAlgorithm,style,398
llama,gen_2,0001,useStlAlgorithm,style,398
llama,gen_2,0001,useStlAlgorithm,style,398
llama,gen_2,0001,useStlAlgorithm,style,398
llama,gen_2,0001,useStlAlgorithm,style,398
llama,gen_2,0027,unusedStructMember,style,563
llama,gen_2,0108,useStlAlgorithm,style,398
llama,gen_2,0108,useStlAlgorithm,style,398
llama,gen_2,0072,useStlAlgorithm,style,398
llama,gen_2,0215,useStlAlgorithm,style,398
llama,gen_2,0215,negativeContainerIndex,warning,786
llama,gen_2,0215,negativeContainerIndex,warning,786
llama,gen_2,0215,unusedStructMember,style,563
llama,gen_2,0215,unusedStructMember,style,563
llama,gen_2,0172,variableScope,style,398
llama,gen_2,0223,unreadVariable,style,563
llama,gen_2,0223,unreadVariable,style,563
llama,gen_2,0221,useStlAlgorithm,style,398
llama,gen_2,0189,constParameterReference,style,398
llama,gen_2,0189,constVariable,style,398
llama,gen_2,0189,constVariable,style,398
llama,gen_2,0189,negativeContainerIndex,warning,786
llama,gen_2,0159,useStlAlgorithm,style,398
llama,gen_2,0159,unreadVariable,style,563
llama,gen_2,0159,unreadVariable,style,563
llama,gen_2,0159,unreadVariable,style,563
llama,gen_2,0167,useStlAlgorithm,style,398
llama,gen_2,0167,useStlAlgorithm,style,398
llama,gen_2,0247,passedByValue,performance,398
llama,gen_2,0196,useStlAlgorithm,style,398
llama,gen_2,0035,derefInvalidIteratorRedundantCheck,warning,825
llama,gen_2,0035,derefInvalidIteratorRedundantCheck,warning,825
llama,gen_2,0075,useStlAlgorithm,style,398
llama,gen_2,0256,floatConversionOverflow,error,190
llama,gen_2,0256,floatConversionOverflow,error,190
llama,gen_2,0256,floatConversionOverflow,error,190
llama,gen_2,0256,floatConversionOverflow,error,190
llama,gen_2,0256,floatConversionOverflow,error,190
llama,gen_2,0152,arrayIndexOutOfBounds,error,788
llama,gen_2,0152,constVariableReference,style,398
llama,gen_2,0152,constVariableReference,style,398
llama,gen_2,0152,constVariableReference,style,398
llama,gen_2,0152,useStlAlgorithm,style,398
llama,gen_2,0233,useStlAlgorithm,style,398
llama,gen_2,0092,unusedVariable,style,563
llama,gen_2,0202,noExplicitConstructor,style,398
llama,gen_2,0202,variableScope,style,398
llama,gen_2,0202,variableScope,style,398
llama,gen_2,0202,useStlAlgorithm,style,398
llama,gen_2,0087,useStlAlgorithm,style,398
llama,gen_2,0061,negativeContainerIndex,warning,786
llama,gen_2,0078,shadowVariable,style,398
llama,gen_2,0153,variableScope,style,398
llama,gen_2,0158,useStlAlgorithm,style,398
llama,gen_2,0146,useStlAlgorithm,style,398
llama,gen_2,0054,negativeIndex,error,786
llama,gen_2,0024,useStlAlgorithm,style,398
llama,gen_2,0079,useStlAlgorithm,style,398
llama,gen_2,0039,useStlAlgorithm,style,398
llama,gen_2,0039,useStlAlgorithm,style,398
llama,gen_2,0090,passedByValue,performance,398
llama,gen_2,0090,passedByValue,performance,398
llama,gen_2,0090,useStlAlgorithm,style,398
llama,gen_2,0220,variableScope,style,398
llama,gen_2,0220,variableScope,style,398
llama,gen_2,0220,unreadVariable,style,563
llama,gen_2,0220,unreadVariable,style,563
llama,gen_2,0121,constParameterReference,style,398
llama,gen_2,0112,useStlAlgorithm,style,398
llama,gen_2,0112,useStlAlgorithm,style,398
llama,gen_2,0112,negativeContainerIndex,warning,786
llama,gen_2,0059,useStlAlgorithm,style,398
llama,gen_2,0064,useStlAlgorithm,style,398
llama,gen_2,0261,shadowVariable,style,398
llama,gen_2,0261,useStlAlgorithm,style,398
llama,gen_2,0141,negativeIndex,error,786
llama,gen_2,0026,knownConditionTrueFalse,style,571
llama,gen_2,0026,knownConditionTrueFalse,style,571
llama,gen_2,0026,knownConditionTrueFalse,style,571
llama,gen_2,0240,unreadVariable,style,563
llama,gen_2,0240,unreadVariable,style,563
llama,gen_2,0192,useStlAlgorithm,style,398
llama,gen_2,0247,useStlAlgorithm,style,398
llama,gen_2,0160,constVariableReference,style,398
llama,gen_2,0160,constVariableReference,style,398
llama,gen_2,0033,shadowFunction,style,398
llama,gen_2,0033,constParameterReference,style,398
llama,gen_2,0033,constParameterReference,style,398
llama,gen_2,0150,variableScope,style,398
llama,gen_2,0150,variableScope,style,398
llama,gen_2,0066,noExplicitConstructor,style,398
llama,gen_2,0066,duplicateExpression,style,398
llama,gen_2,0098,useStlAlgorithm,style,398
llama,gen_2,0127,truncLongCastAssignment,style,197
llama,gen_2,0127,truncLongCastAssignment,style,197
llama,gen_2,0036,useStlAlgorithm,style,398
llama,gen_2,0234,constParameterReference,style,398
llama,gen_2,0194,useStlAlgorithm,style,398
llama,gen_2,0194,negativeContainerIndex,warning,786
llama,gen_2,0194,negativeContainerIndex,warning,786
llama,gen_2,0194,negativeContainerIndex,warning,786
llama,gen_2,0279,passedByValue,performance,398
llama,gen_2,0279,passedByValue,performance,398
llama,gen_2,0011,constParameterReference,style,398
llama,gen_2,0011,useStlAlgorithm,style,398
llama,gen_2,0077,arrayIndexThenCheck,style,398
llama,gen_2,0077,useStlAlgorithm,style,398
llama,gen_2,0089,constVariableReference,style,398
llama,gen_2,0140,useStlAlgorithm,style,398
llama,gen_2,0211,constVariableReference,style,398
llama,gen_2,0057,duplicateBranch,style,398
llama,gen_2,0136,useStlAlgorithm,style,398
llama,gen_2,0008,useStlAlgorithm,style,398
llama,gen_2,0005,constParameterReference,style,398
llama,gen_2,0005,unreadVariable,style,563
llama,gen_2,0005,unreadVariable,style,563
llama,gen_2,0215,variableScope,style,398
llama,gen_2,0215,constParameterReference,style,398
llama,gen_2,0215,constParameterReference,style,398
llama,gen_2,0215,constVariableReference,style,398
llama,gen_2,0215,constVariableReference,style,398
llama,gen_2,0215,constVariableReference,style,398
llama,gen_2,0215,useStlAlgorithm,style,398
llama,gen_2,0215,useStlAlgorithm,style,398
llama,gen_2,0215,useStlAlgorithm,style,398
llama,gen_2,0023,stlFindInsert,performance,398
llama,gen_2,0023,stlFindInsert,performance,398
llama,gen_2,0258,duplicateConditionalAssign,style,398
llama,gen_2,0258,duplicateExpression,style,398
llama,gen_2,0258,duplicateExpression,style,398
llama,gen_2,0258,redundantAssignment,style,563
llama,gen_2,0258,useStlAlgorithm,style,398
llama,gen_2,0243,useStlAlgorithm,style,398
llama,gen_2,0243,unreadVariable,style,563
llama,gen_2,0243,unreadVariable,style,563
llama,gen_2,0019,useStlAlgorithm,style,398
llama,gen_2,0235,useStlAlgorithm,style,398
llama,gen_2,0060,constVariableReference,style,398
llama,gen_2,0060,constVariableReference,style,398
llama,gen_2,0013,knownConditionTrueFalse,style,571
llama,gen_2,0071,useStlAlgorithm,style,398
llama,gen_2,0243,redundantIfRemove,style,398
llama,gen_2,0243,useStlAlgorithm,style,398
llama,gen_2,0192,useStlAlgorithm,style,398
llama,gen_2,0151,uninitMemberVar,warning,398
llama,gen_2,0151,uninitMemberVar,warning,398
llama,gen_2,0151,uninitMemberVar,warning,398
llama,gen_2,0095,noExplicitConstructor,style,398
llama,gen_2,0095,noExplicitConstructor,style,398
llama,gen_2,0095,unreadVariable,style,563
llama,gen_2,0095,unreadVariable,style,563
llama,gen_2,0177,constParameterReference,style,398
llama,gen_2,0261,initializerList,style,398
llama,gen_2,0261,noExplicitConstructor,style,398
llama,gen_2,0261,shadowFunction,style,398
llama,gen_2,0261,unusedStructMember,style,563
llama,gen_2,0261,unusedStructMember,style,563
llama,gen_2,0115,unreadVariable,style,563
llama,gen_2,0115,unreadVariable,style,563
llama,gen_2,0104,useStlAlgorithm,style,398
llama,gen_2,0003,useStlAlgorithm,style,398
llama,gen_2,0051,constVariableReference,style,398
llama,gen_2,0051,useStlAlgorithm,style,398
llama,gen_2,0051,useStlAlgorithm,style,398
llama,gen_2,0051,useStlAlgorithm,style,398
llama,gen_2,0051,integerOverflow,error,190
llama,gen_2,0051,unreadVariable,style,563
llama,gen_2,0051,unreadVariable,style,563
llama,gen_2,0031,variableScope,style,398
llama,gen_2,0053,uninitvar,warning,457
llama,gen_2,0053,uninitvar,warning,457
llama,gen_2,0060,knownConditionTrueFalse,style,571
llama,gen_2,0060,unreadVariable,style,563
llama,gen_2,0060,unreadVariable,style,563
llama,gen_2,0247,constParameterReference,style,398
llama,gen_2,0157,shadowVariable,style,398
llama,gen_2,0157,shadowVariable,style,398
llama,gen_2,0157,constParameter,style,398
llama,gen_2,0157,moduloofone,style,
llama,gen_2,0157,moduloofone,style,
llama,gen_2,0229,useStlAlgorithm,style,398
llama,gen_2,0017,noExplicitConstructor,style,398
llama,gen_2,0160,unreadVariable,style,563
llama,gen_2,0160,unreadVariable,style,563
llama,gen_2,0160,unreadVariable,style,563
llama,gen_2,0135,negativeIndex,error,786
llama,gen_2,0135,unreadVariable,style,563
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0123,useStlAlgorithm,style,398
llama,gen_2,0014,useStlAlgorithm,style,398
llama,gen_2,0216,functionStatic,style,398
llama,gen_2,0216,noExplicitConstructor,style,398
llama,gen_2,0216,shadowVariable,style,398
llama,gen_2,0216,shadowVariable,style,398
llama,gen_2,0216,shadowVariable,style,398
llama,gen_2,0216,shadowVariable,style,398
llama,gen_2,0008,useStlAlgorithm,style,398
llama,gen_2,0008,useStlAlgorithm,style,398
llama,gen_2,0007,constVariableReference,style,398
llama,gen_2,0007,constVariableReference,style,398
llama,gen_2,0007,constVariableReference,style,398
llama,gen_2,0007,useStlAlgorithm,style,398
llama,gen_2,0007,floatConversionOverflow,error,190
llama,gen_2,0093,constVariableReference,style,398
llama,gen_2,0093,useStlAlgorithm,style,398
llama,gen_2,0004,useStlAlgorithm,style,398
llama,gen_2,0052,useStlAlgorithm,style,398
llama,gen_2,0205,knownConditionTrueFalse,style,571
llama,gen_2,0001,stlFindInsert,performance,398
llama,gen_2,0029,functionConst,style,398
llama,gen_2,0029,passedByValue,performance,398
llama,gen_2,0029,constParameter,style,398
llama,gen_2,0029,constVariable,style,398
llama,gen_2,0029,constVariable,style,398
llama,gen_2,0029,uninitvar,warning,457
llama,gen_2,0029,uninitvar,warning,457
llama,gen_2,0029,uninitvar,warning,457
llama,gen_2,0029,uninitvar,warning,457
llama,gen_2,0031,constVariableReference,style,398
llama,gen_2,0031,constVariableReference,style,398
